display_position,editorial_player_key,editorial_team_abbr,editorial_team_full_name,editorial_team_key,eligible_positions,is_undroppable,player_id,player_key,position_type,primary_position,uniform_number,bye_weeks.week,headshot.size,headshot.url,name.ascii_first,name.ascii_last,name.first,name.full,name.last,draft_analysis.average_pick,draft_analysis.average_round,draft_analysis.average_cost,draft_analysis.percent_drafted,status,has_player_notes,player_notes_last_timestamp
WR,nfl.p.26388,Det,Detroit Lions,nfl.t.8,['WR'],0,26388,273.p.26388,O,WR,12,5,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Jared,Karstetter,Jared,Jared Karstetter,Karstetter,0.0,0.0,0.0,0.0,,,
RB,nfl.p.26389,LV,Las Vegas Raiders,nfl.t.13,['RB'],0,26389,273.p.26389,O,RB,34,5,small,https://s.yimg.com/iu/api/res/1.2/q2vtIcHBoWwB4MJApauDVw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08252021/26389.png,Brandon,Bolden,Brandon,Brandon Bolden,Bolden,0.0,0.0,0.0,0.0,,,
TE,nfl.p.26393,NE,New England Patriots,nfl.t.17,['TE'],0,26393,273.p.26393,O,TE,82,9,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Brad,Herman,Brad,Brad Herman,Herman,0.0,0.0,0.0,0.0,,,
WR,nfl.p.26395,NE,New England Patriots,nfl.t.17,['WR'],0,26395,273.p.26395,O,WR,13,9,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Matt,Roark,Matt,Matt Roark,Roark,0.0,0.0,0.0,0.0,,,
QB,nfl.p.26399,Dal,Dallas Cowboys,nfl.t.6,['QB'],0,26399,273.p.26399,O,QB,17,5,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Kellen,Moore,Kellen,Kellen Moore,Moore,0.0,0.0,0.0,0.0,,,
TE,nfl.p.26402,Det,Detroit Lions,nfl.t.8,['TE'],0,26402,273.p.26402,O,TE,45,5,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Austin,Wells,Austin,Austin Wells,Wells,0.0,0.0,0.0,0.0,,,
WR,nfl.p.26403,NYG,New York Giants,nfl.t.19,['WR'],0,26403,273.p.26403,O,WR,89,11,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Julian,Talley,Julian,Julian Talley,Talley,0.0,0.0,0.0,0.0,,,
WR,nfl.p.26404,TB,Tampa Bay Buccaneers,nfl.t.27,['WR'],0,26404,273.p.26404,O,WR,89,5,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,David,Douglas,David,David Douglas,Douglas,0.0,0.0,0.0,0.0,,,
RB,nfl.p.26405,NYG,New York Giants,nfl.t.19,['RB'],0,26405,273.p.26405,O,RB,38,11,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Joe,Martinek,Joe,Joe Martinek,Martinek,0.0,0.0,0.0,0.0,,,
RB,nfl.p.26412,GB,Green Bay Packers,nfl.t.9,['RB'],0,26412,273.p.26412,O,RB,23,10,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Du'ane,Bennett,Du'ane,Du'ane Bennett,Bennett,0.0,0.0,0.0,0.0,,,
WR,nfl.p.26416,LV,Las Vegas Raiders,nfl.t.13,['WR'],0,26416,273.p.26416,O,WR,85,5,small,https://s.yimg.com/iu/api/res/1.2/ZGly.c7VagdmntkaxLmOfA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08102021/26416.png,Derek,Carrier,Derek,Derek Carrier,Carrier,0.0,0.0,0.0,0.0,,,
RB,nfl.p.26417,GB,Green Bay Packers,nfl.t.9,['RB'],0,26417,273.p.26417,O,RB,40,10,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Nic,Cooper,Nic,Nic Cooper,Cooper,0.0,0.0,0.0,0.0,,,
WR,nfl.p.26418,SF,San Francisco 49ers,nfl.t.25,['WR'],0,26418,273.p.26418,O,WR,84,9,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Brandon,Carswell,Brandon,Brandon Carswell,Carswell,0.0,0.0,0.0,0.0,,,
WR,nfl.p.26425,NYJ,New York Jets,nfl.t.20,['WR'],0,26425,273.p.26425,O,WR,18,9,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Thomas,Mayo,Thomas,Thomas Mayo,Mayo,0.0,0.0,0.0,0.0,,,
WR,nfl.p.26428,Cle,Cleveland Browns,nfl.t.5,['WR'],0,26428,273.p.26428,O,WR,13,10,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Rod,Streater,Rod,Rod Streater,Streater,0.0,0.0,0.0,0.0,,,
TE,nfl.p.26429,GB,Green Bay Packers,nfl.t.9,['TE'],0,26429,273.p.26429,O,TE,48,10,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Cameron,Ford,Cameron,Cameron Ford,Ford,0.0,0.0,0.0,0.0,,,
TE,nfl.p.26430,GB,Green Bay Packers,nfl.t.9,['TE'],0,26430,273.p.26430,O,TE,45,10,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Eric,Lair,Eric,Eric Lair,Lair,0.0,0.0,0.0,0.0,,,
WR,nfl.p.26433,Chi,Chicago Bears,nfl.t.3,['WR'],0,26433,273.p.26433,O,WR,13,6,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Dale,Moss,Dale,Dale Moss,Moss,0.0,0.0,0.0,0.0,,,
WR,nfl.p.26435,Bal,Baltimore Ravens,nfl.t.33,['WR'],0,26435,273.p.26435,O,WR,6,8,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Marcus,Rivers,Marcus,Marcus Rivers,Rivers,0.0,0.0,0.0,0.0,,,
RB,nfl.p.26437,GB,Green Bay Packers,nfl.t.9,['RB'],0,26437,273.p.26437,O,RB,26,10,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Marc,Tyler,Marc,Marc Tyler,Tyler,0.0,0.0,0.0,0.0,,,
QB,nfl.p.26439,Bal,Baltimore Ravens,nfl.t.33,['QB'],0,26439,273.p.26439,O,QB,9,8,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,John,Brantley,John,John Brantley,Brantley,0.0,0.0,0.0,0.0,,,
RB,nfl.p.26443,Bal,Baltimore Ravens,nfl.t.33,['RB'],0,26443,273.p.26443,O,RB,38,8,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Chad,Diehl,Chad,Chad Diehl,Diehl,0.0,0.0,0.0,0.0,,,
WR,nfl.p.26445,Bal,Baltimore Ravens,nfl.t.33,['WR'],0,26445,273.p.26445,O,WR,85,8,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Devin,Goda,Devin,Devin Goda,Goda,0.0,0.0,0.0,0.0,,,
WR,nfl.p.26446,Bal,Baltimore Ravens,nfl.t.33,['WR'],0,26446,273.p.26446,O,WR,13,8,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Dorian,Graham,Dorian,Dorian Graham,Graham,0.0,0.0,0.0,0.0,,,
RB,nfl.p.26452,Bal,Baltimore Ravens,nfl.t.33,['RB'],0,26452,273.p.26452,O,RB,32,8,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Brandon,Pendergrass,Brandon,Brandon Pendergrass,Pendergrass,0.0,0.0,0.0,0.0,,,
RB,nfl.p.26455,Bal,Baltimore Ravens,nfl.t.33,['RB'],0,26455,273.p.26455,O,RB,31,8,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Bobby,Rainey,Bobby,Bobby Rainey,Rainey,0.0,0.0,0.0,0.0,,,
WR,nfl.p.26456,NYJ,New York Jets,nfl.t.20,['WR'],0,26456,273.p.26456,O,WR,10,9,small,https://s.yimg.com/iu/api/res/1.2/luzFLvI8VntoWUJUDS5kVA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08222019/26456.png,Deonte,Thompson,Deonte,Deonte Thompson,Thompson,0.0,0.0,0.0,0.0,,,
QB,nfl.p.26457,Phi,Philadelphia Eagles,nfl.t.21,['QB'],0,26457,273.p.26457,O,QB,4,7,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Jacory,Harris,Jacory,Jacory Harris,Harris,0.0,0.0,0.0,0.0,,,
RB,nfl.p.26460,Atl,Atlanta Falcons,nfl.t.1,['RB'],0,26460,273.p.26460,O,RB,43,7,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Lee,Meisner,Lee,Lee Meisner,Meisner,0.0,0.0,0.0,0.0,,,
WR,nfl.p.26461,Mia,Miami Dolphins,nfl.t.15,['WR'],0,26461,273.p.26461,O,WR,88,7,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Kenny,Stafford,Kenny,Kenny Stafford,Stafford,0.0,0.0,0.0,0.0,,,
TE,nfl.p.26462,Atl,Atlanta Falcons,nfl.t.1,['TE'],0,26462,273.p.26462,O,TE,49,7,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Aron,White,Aron,Aron White,White,0.0,0.0,0.0,0.0,,,
QB,nfl.p.26463,Chi,Chicago Bears,nfl.t.3,['QB'],0,26463,273.p.26463,O,QB,2,6,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Matt,Blanchard,Matt,Matt Blanchard,Blanchard,0.0,0.0,0.0,0.0,,,
WR,nfl.p.26464,NYJ,New York Jets,nfl.t.20,['WR'],0,26464,273.p.26464,O,WR,18,9,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Joe,Anderson,Joe,Joe Anderson,Anderson,0.0,0.0,0.0,0.0,,,
TE,nfl.p.26465,Chi,Chicago Bears,nfl.t.3,['TE'],0,26465,273.p.26465,O,TE,85,6,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Brandon,Venson,Brandon,Brandon Venson,Venson,0.0,0.0,0.0,0.0,,,
K,nfl.p.26469,Chi,Chicago Bears,nfl.t.3,['K'],0,26469,273.p.26469,K,K,16,6,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,David,Teggart,David,David Teggart,Teggart,0.0,0.0,0.0,0.0,,,
TE,nfl.p.26470,Bal,Baltimore Ravens,nfl.t.33,['TE'],0,26470,273.p.26470,O,TE,89,8,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Matt,Balasavage,Matt,Matt Balasavage,Balasavage,0.0,0.0,0.0,0.0,,,
TE,nfl.p.26472,LV,Las Vegas Raiders,nfl.t.13,['TE'],0,26472,273.p.26472,O,TE,81,5,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Kyle,Efaw,Kyle,Kyle Efaw,Efaw,0.0,0.0,0.0,0.0,,,
RB,nfl.p.26474,Cle,Cleveland Browns,nfl.t.5,['RB'],0,26474,273.p.26474,O,RB,34,10,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Jourdan,Brooks,Jourdan,Jourdan Brooks,Brooks,0.0,0.0,0.0,0.0,,,
WR,nfl.p.26476,NYG,New York Giants,nfl.t.19,['WR'],0,26476,273.p.26476,O,WR,6,11,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Brandon,Collins,Brandon,Brandon Collins,Collins,0.0,0.0,0.0,0.0,,,
WR,nfl.p.26481,GB,Green Bay Packers,nfl.t.9,['WR'],0,26481,273.p.26481,O,WR,7,10,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Curenski,Gilleylen,Curenski,Curenski Gilleylen,Gilleylen,0.0,0.0,0.0,0.0,,,
QB,nfl.p.26483,Buf,Buffalo Bills,nfl.t.2,['QB'],0,26483,273.p.26483,O,QB,18,8,small,https://s.yimg.com/iu/api/res/1.2/Wwpyd1k16jWqejpWe2KRSA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10012020/26483.png,Case,Keenum,Case,Case Keenum,Keenum,0.0,0.0,0.0,0.0,,,
TE,nfl.p.26486,Car,Carolina Panthers,nfl.t.29,['TE'],0,26486,273.p.26486,O,TE,85,6,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Logan,Brock,Logan,Logan Brock,Brock,0.0,0.0,0.0,0.0,,,
RB,nfl.p.26488,Jax,Jacksonville Jaguars,nfl.t.30,['RB'],0,26488,273.p.26488,O,RB,34,6,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Jonathan,Grimes,Jonathan,Jonathan Grimes,Grimes,0.0,0.0,0.0,0.0,,,
RB,nfl.p.26493,Ind,Indianapolis Colts,nfl.t.11,['RB'],0,26493,273.p.26493,O,RB,23,4,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Davin,Meggett,Davin,Davin Meggett,Meggett,0.0,0.0,0.0,0.0,,,
TE,nfl.p.26497,Ten,Tennessee Titans,nfl.t.10,['TE'],0,26497,273.p.26497,O,TE,89,11,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Phillip,Supernaw,Phillip,Phillip Supernaw,Supernaw,0.0,0.0,0.0,0.0,,,
RB,nfl.p.26500,Cle,Cleveland Browns,nfl.t.5,['RB'],0,26500,273.p.26500,O,RB,35,10,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Adonis,Thomas,Adonis,Adonis Thomas,Thomas,0.0,0.0,0.0,0.0,,,
K,nfl.p.26510,LV,Las Vegas Raiders,nfl.t.13,['K'],0,26510,273.p.26510,K,K,3,5,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Eddy,Carmona,Eddy,Eddy Carmona,Carmona,0.0,0.0,0.0,0.0,,,
RB,nfl.p.26512,LV,Las Vegas Raiders,nfl.t.13,['RB'],0,26512,273.p.26512,O,RB,48,5,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Tre'Shawn,Robinson,Tre'Shawn,Tre'Shawn Robinson,Robinson,0.0,0.0,0.0,0.0,,,
WR,nfl.p.26513,LV,Las Vegas Raiders,nfl.t.13,['WR'],0,26513,273.p.26513,O,WR,87,5,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Tray,Session,Tray,Tray Session,Session,0.0,0.0,0.0,0.0,,,
